1,6.059890,False 
1,6.636868,False 
2,7.842951,False 
2,8.367299,False 
4,8.775969,False 
4,8.037219,False 
8,6.568554,False 
8,5.984745,False 
16,5.164055,False 
16,4.877036,False 
1,6.664810,True 
1,6.448743,True 
2,3.974226,True 
2,4.702966,True 
4,3.357408,True 
4,3.264337,True 
8,2.514520,True 
8,2.415098,True 
16,2.006685,True 
16,1.877927,True 
